year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded,address
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,10,Non-Students with Disabilities,96,26,25,16,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,10,Students with Disabilities,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,10,Super Subgroup,96,25,24,15,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,10,White,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,All Students,98,205,201,194,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Black or African American,99,99,98,98,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Black/Hispanic/Native American,98,168,165,158,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Economically Disadvantaged,98,89,87,85,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,English Learner Transitional 1-4,*,3,3,3,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,English Learners,98,42,41,34,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,English Learners with Transitional 1-4,98,45,44,37,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Female,96,81,78,75,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Foster,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Hispanic,97,68,66,59,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Homeless,100,13,13,13,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Male,99,124,123,119,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Native Hawaiian or Other Pacific Islander,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Non-Black/Hispanic/Native American,97,37,36,36,**,**,**,**,**,**,**,**,5.6,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Non-Economically Disadvantaged,98,116,114,109,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Non-English Learners/Transitional 1-4,98,160,157,157,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Non-Students with Disabilities,98,178,174,167,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Students with Active Duty Military Parents,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Students with Disabilities,100,27,27,27,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,Super Subgroup,98,190,187,180,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,11,White,97,33,32,32,**,**,**,**,**,**,**,**,6.3,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,All Students,94,62,58,44,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Black or African American,95,20,19,19,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Black/Hispanic/Native American,94,52,49,35,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Economically Disadvantaged,96,26,25,22,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,English Learner Transitional 1-4,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,English Learners,96,28,27,13,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,English Learners with Transitional 1-4,97,29,28,14,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Female,94,32,30,22,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Hispanic,94,32,30,16,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Homeless,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Male,93,30,28,22,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Non-Black/Hispanic/Native American,*,10,9,9,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Non-Economically Disadvantaged,92,36,33,22,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Non-English Learners/Transitional 1-4,91,33,30,30,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Non-Students with Disabilities,93,58,54,40,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Students with Disabilities,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,Super Subgroup,93,57,53,39,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,12,White,*,10,9,9,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,All Students,*,5,5,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Black or African American,*,2,2,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Black/Hispanic/Native American,*,4,4,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Economically Disadvantaged,*,4,4,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,English Learners,*,5,5,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,English Learners with Transitional 1-4,*,5,5,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Female,*,1,1,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Hispanic,*,2,2,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Homeless,*,1,1,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Male,*,4,4,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Non-Black/Hispanic/Native American,*,1,1,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Non-Economically Disadvantaged,*,1,1,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Non-Students with Disabilities,*,5,5,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,Super Subgroup,*,5,5,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,9,White,*,1,1,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,All Students,97,299,290,255,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,American Indian or Alaska Native,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Asian,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Black or African American,98,133,130,128,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Black/Hispanic/Native American,97,249,242,208,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Economically Disadvantaged,97,129,125,112,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,English Learner Transitional 1-4,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,English Learners,98,87,85,50,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,English Learners with Transitional 1-4,98,91,89,54,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Female,96,126,121,107,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Foster,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Hispanic,97,115,111,79,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Homeless,100,21,21,18,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Male,98,173,169,148,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Native Hawaiian or Other Pacific Islander,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Non-Black/Hispanic/Native American,96,50,48,47,**,**,**,**,**,**,**,**,6.4,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Non-Economically Disadvantaged,97,170,165,143,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Non-English Learners/Transitional 1-4,97,208,201,201,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Non-Students with Disabilities,97,267,258,223,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Students with Active Duty Military Parents,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Students with Disabilities,100,32,32,32,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,Super Subgroup,97,277,269,234,**,**,**,**,**,**,**,**,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,EOC,US History,All Grades,White,96,46,44,43,**,**,**,**,**,**,**,**,7.0,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,All Students,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Black or African American,*,3,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Black/Hispanic/Native American,*,3,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Economically Disadvantaged,*,4,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Female,*,4,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Homeless,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Male,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Non-Black/Hispanic/Native American,*,2,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Non-Economically Disadvantaged,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Non-English Learners/Transitional 1-4,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Students with Disabilities,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,Super Subgroup,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,10,White,*,2,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,All Students,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Black or African American,*,3,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Black/Hispanic/Native American,*,3,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Economically Disadvantaged,*,4,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Female,*,4,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Homeless,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Male,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Non-Black/Hispanic/Native American,*,2,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Non-Economically Disadvantaged,*,1,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Non-English Learners/Transitional 1-4,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Students with Disabilities,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,Super Subgroup,*,5,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,Biology I,All Grades,White,*,2,0,0,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,All Students,*,8,8,8,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Black or African American,*,3,3,3,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Black/Hispanic/Native American,*,6,6,6,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Economically Disadvantaged,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,English Learner Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,English Learners,*,1,1,1,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,English Learners with Transitional 1-4,*,3,3,3,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Female,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Hispanic,*,3,3,3,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Male,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Non-Black/Hispanic/Native American,*,2,2,2,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Non-Economically Disadvantaged,*,4,4,4,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Non-English Learners/Transitional 1-4,*,5,5,5,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
2023,190,Davidson County,358,Hunters Lane High,MSAA/Alt-Science/Social Studies,ELA,11,Students with Disabilities,*,8,8,8,*,*,*,*,*,*,*,*,,"1150 Hunters Ln, Nashville, TN 37207"
